side,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left
step,step_1,step_1,step_1,step_1,step_1,step_1,step_1,step_1,step_1,step_1,step_1,step_1,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_3,step_3,step_3,step_3,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_8,step_8,step_8,step_8,step_8,step_8,step_8,step_8,step_8,step_8,step_8,step_8,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_19,step_19,step_19,step_19,step_19,step_19,step_19,step_19,step_19,step_19,step_19,step_19,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_23,step_23,step_23,step_23,step_23,step_23,step_23,step_23,step_23,step_23,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_27,step_27,step_27,step_27,step_27,step_27,step_27,step_27,step_27,step_27,step_27,step_27,step_28,step_28,step_28,step_28,step_28,step_28,step_28,step_28,step_28,step_28,step_28,step_28,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_32,step_32,step_32,step_32,step_32,step_32,step_32,step_32,step_32,step_32,step_32,step_32,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_37,step_37,step_37,step_37,step_37,step_37,step_37,step_37,step_37,step_37,step_37,step_37,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_40,step_40,step_40,step_40,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_43
metric,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force
joint,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,hip,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,knee,hip,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force
dimension,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,sagittal,transverse,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,sagittal,frontal,transverse,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,frontal,transverse,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral
0,0.031570107,0.0051812828,-0.06580213,-0.12204258,0.0965704,-0.31759953,-0.5975676,0.03475683,-0.22725849,1.1326778,-0.26831576,-0.2773313,0.02549582,0.012447074,-0.013603687,-0.08230351,0.09722439,-0.31231928,-0.3867936,0.07958635,-0.23062885,0.8020499,-0.0730045,-0.17836943,0.013016328,-0.10836366,0.35283315,-0.018084735,0.0314352,-0.0012264624,-0.07060745,-0.037288,0.06786948,-0.39684665,-0.50912833,0.19032027,-0.4345746,0.6808944,-0.3127781,-0.2402159,0.0152940005,0.0057243183,-0.033353567,-0.020955577,0.07980337,-0.30023652,-0.32035327,0.19576365,-0.33477482,0.6269512,-0.05386336,-0.09154225,0.018684447,0.011411041,-0.0077949762,-0.060839623,0.09149706,-0.35402632,-0.5340179,0.16523844,-0.2960461,0.46321058,-0.15407573,-0.14629638,0.026154928,-0.0007615611,-0.08361328,0.06974494,0.021302827,-0.32782674,-0.22168034,0.25759977,0.38644886,-0.072698444,-0.08830477,0.033294693,0.00054226816,-0.08892673,-0.07046205,0.07691027,-0.30241394,-0.48031825,0.14092101,-0.28429508,0.885381,-0.28844073,-0.25979024,0.032699533,0.004286982,-0.06943968,-0.09873887,0.079426445,-0.25295895,-0.347004,-0.04616127,-0.33736187,1.2773669,-0.2765829,-0.29383147,0.026894055,0.004122302,-0.036681116,-0.05689491,0.07962076,-0.3706715,-0.57497054,0.1698857,-0.28812805,0.35532904,-0.23821273,-0.19359708,0.02912439,-0.005317822,-0.04614967,0.020347163,0.032775335,-0.27233976,-0.37593472,0.15556388,-0.58242625,0.41180134,-0.060599063,-0.07418595,0.022166476,0.0037960112,-0.037015855,-0.0742283,0.07586251,-0.3457948,-0.5086585,0.16797225,-0.3312296,0.57610846,-0.19229756,-0.1795271,0.022190101,0.003718935,-0.03863883,0.025473587,0.047817744,-0.2809033,-0.17017372,0.24124591,-0.22061718,0.31079483,0.010336038,-0.090467654,0.020799778,0.004683569,-0.04844719,-0.04032047,0.07043811,-0.34890807,-0.3499526,0.1601256,-0.35019973,0.5771427,-0.06281801,-0.15106386,0.03292324,-0.004076235,-0.09657195,0.022580095,-0.3156216,-0.36400804,0.18404701,-0.45007056,0.56684875,-0.03642241,-0.14866827,0.02476342,0.00593324,-0.04247564,-0.006066568,0.06300879,-0.3313291,-0.44396815,0.25616333,-0.50394005,0.46179724,-0.060243346,-0.118528545,0.032784358,-0.005645171,-0.080195636,-0.02017261,0.06333299,-0.29765224,-0.38588512,0.17119806,-0.18849833,0.54060125,-0.10800479,-0.14063221,0.026708387,0.0066358745,-0.06504062,-0.10364623,0.08153088,-0.2849122,-0.4319393,0.09412259,-0.31475523,1.0375783,-0.15315574,-0.23851085,0.03534737,0.0025696456,-0.103707254,-0.046937827,-0.19367614,-0.44393015,0.089360096,0.8617649,-0.12580466,-0.23574711,0.024214081,-0.0038602203,-0.06197056,-0.045001496,0.071859896,-0.26772195,-0.48250598,0.16281435,-0.20963393,0.75089025,-0.16394998,-0.1916378,0.038426295,0.0049171746,-0.07690993,-0.06640952,0.084029645,-0.33424234,-0.50025153,0.15329131,-0.2376752,0.8757169,-0.14954506,-0.23670453,0.026009232,-0.00517153,-0.05729735,0.02121842,0.024416279,-0.30429715,-0.3480843,0.19739233,-0.31518486,0.55120564,-0.1486373,-0.19495419,0.017033346,0.004740961,-0.0353328,0.00014676899,0.059654634,-0.38925678,-0.5801282,0.22788447,-0.4802224,0.37211227,-0.15452357,-0.07708135,0.030603968,-0.001940757,-0.0817965,-0.06559277,0.077737555,-0.32830435,-0.4552477,0.14157431,-0.367779,0.75217676,-0.1879654,-0.1952846,0.019861028,0.0034732297,-0.035829782,-0.009206191,0.065837614,-0.32459223,-0.5027865,0.23589762,-0.3296215,0.3154211,-0.07999395,-0.13637272,0.015757516,-0.00195162,-0.10669893,-0.032229587,0.034235835,-0.34002304,-0.45571172,0.14695454,-0.08057058,0.79798293,-0.29626703,-0.31186604,0.023718543,0.004347615,-0.030656338,0.024886727,0.052148174,-0.32056534,-0.45311373,0.25420493,-0.42255363,0.3133664,-0.03866724,-0.064653985,0.015069939,0.004533313,-0.029027998,-0.05539336,0.08030733,-0.26585028,-0.4456852,0.1496899,-0.21332279,0.6106477,-0.11564811,-0.13680153,0.031422887,-0.0065188184,-0.08468762,-0.08310893,0.09881013,-0.26191327,-0.5720078,0.107738286,-0.050835017,1.0576835,-0.24407427,-0.22725806,0.003493987,-0.016287848,-0.119077474,-0.09251432,0.0868054,-0.30438805,-0.4789263,0.08230854,-0.3937556,0.97630525,-0.28098816,-0.14212838,0.027317919,-0.011325043,-0.08334839,-0.08057546,0.08162696,-0.39165813,-0.72902095,0.1527684,-0.2855129,1.0024507,-0.3714307,-0.17870468,0.023096733,0.00088297576,-0.03701079,0.018229455,0.053092495,-0.29193676,-0.382629,0.20796038,-0.23283845,0.5193844,-0.13022201,-0.16829011,0.028712243,-0.0041196346,-0.070905834,-0.054722402,0.09731799,-0.27289936,-0.5527895,0.15191329,-0.08596428,0.9376371,-0.22619945,-0.179802,0.0049434453,0.048661582,0.26353902,-0.026092485,0.009771332,0.0042839274,-0.034238577,-0.008983642,0.058029603,-0.36309552,-0.44269294,0.25721717,-0.46574748,0.40055656,-0.029198762,-0.05724853,0.01995866,0.010675035,-0.06809658,-0.07756815,-0.3493163,-0.4138689,0.18295084,-0.35765082,0.8046942,-0.1251548,-0.16680801,0.03101883,-0.0043756366,-0.10030988,-0.14273739,0.10822119,-0.29534978,-0.60950863,0.024380295,-0.14298272,1.3097072,-0.26579982,-0.2870224
1,0.031653564,0.0012958124,-0.07944512,-0.19976285,0.12041381,-0.27828225,-0.67763793,-0.081515625,-0.22862689,2.6281161,-0.35030004,-0.35331225,0.03148744,0.011187084,-0.016991317,-0.16970374,0.12356605,-0.2742938,-0.5473851,-0.049214114,-0.23027177,1.9115024,-0.22328657,-0.31258446,0.016069204,-0.11110473,0.3806826,-0.0052357092,0.03432429,-0.00938344,-0.11934039,-0.13623531,0.100224935,-0.34570217,-0.620299,0.05614192,-0.27492693,1.94907,-0.4571719,-0.3352948,0.024818435,0.001598157,-0.080379516,-0.10471006,0.10827166,-0.28674763,-0.48496163,0.09463704,-0.23018767,1.3744566,-0.14521867,-0.19955394,0.025764048,0.008374199,-0.052727282,-0.15072352,0.12460007,-0.3105746,-0.65458965,0.06966694,-0.18092074,1.421135,-0.24925794,-0.25539744,0.04012336,-0.0026301518,-0.11315426,-0.024790443,0.052923866,-0.2857121,-0.3548785,0.13500705,1.3148267,-0.24643916,-0.25135505,0.032418236,-0.00072559714,-0.09481391,-0.1509408,0.09992854,-0.24536887,-0.5511213,0.007713257,-0.18779476,2.3212056,-0.43712324,-0.35122457,0.032599702,8.7320805e-06,-0.07646924,-0.16716012,0.097372636,-0.18802279,-0.3977705,-0.14907387,-0.3159508,2.9570398,-0.452926,-0.38415888,0.032089636,-9.457767e-05,-0.074745774,-0.1603317,0.11800251,-0.34287018,-0.70399606,0.042659465,-0.16498087,1.4660373,-0.3124456,-0.2715293,0.04402253,-0.008322217,-0.07366878,-0.057473395,0.060533274,-0.21090254,-0.47165316,0.048379593,-0.4343983,1.0620506,-0.2527824,-0.22342078,0.025940321,-0.0019303709,-0.07430747,-0.1502536,0.09884629,-0.30383635,-0.59156287,0.05983239,-0.25774017,1.6444209,-0.3448193,-0.28670588,0.03240268,0.0027091652,-0.07230124,-0.03778817,0.070983745,-0.26585555,-0.26061893,0.14213906,-0.17284085,1.0433283,-0.121717155,-0.2307712,0.026668295,0.0028358921,-0.058540404,-0.12086328,0.09697588,-0.30770683,-0.47572213,0.062058188,-0.28679472,1.7004824,-0.22532977,-0.3123938,0.04432614,-0.005703248,-0.116960496,-0.07506044,-0.26929754,-0.5105974,0.04720296,-0.34082094,1.5649815,-0.1859454,-0.30027306,0.033636212,0.0025166273,-0.07187396,-0.10360987,0.09591177,-0.2840828,-0.607396,0.15134573,-0.30600765,1.2948194,-0.24663778,-0.27761078,0.03905475,-0.008921273,-0.10651508,-0.09984794,0.08450324,-0.26956877,-0.5032456,0.06851775,-0.095048085,1.5260823,-0.253963,-0.27094594,0.023681335,0.0029712766,-0.070078045,-0.18518114,0.10987796,-0.2615602,-0.5432267,-0.0060999584,-0.3107469,2.377568,-0.25077218,-0.34132186,0.042728428,-0.0040115863,-0.1311419,-0.15156157,-0.16506222,-0.571479,-0.04716628,2.2926142,-0.3070195,-0.3704389,0.028635018,-0.0072976425,-0.098950714,-0.12014486,0.091184884,-0.26275182,-0.6101315,0.07778413,-0.17415448,2.0765324,-0.25069988,-0.28756523,0.041642684,0.004052013,-0.08730933,-0.14328286,0.10077837,-0.3116293,-0.5729489,0.009464544,-0.2563386,2.4589355,-0.33151057,-0.34484968,0.029405776,-0.010811184,-0.09514722,-0.08894555,0.059244864,-0.28738663,-0.56580794,0.12023906,-0.15546732,1.6616881,-0.2947249,-0.36935908,0.028467797,-0.0027009621,-0.0713135,-0.111647755,0.09789617,-0.3147061,-0.7444561,0.11077016,-0.2453057,1.1926401,-0.3767015,-0.21169075,0.038826205,-0.007929169,-0.11648327,-0.14635137,0.097529165,-0.2986915,-0.5818976,0.014346614,-0.27496532,2.0933006,-0.36314037,-0.29985088,0.029279247,-0.0002997592,-0.0757322,-0.10499028,0.10214937,-0.2784705,-0.6843263,0.1304217,-0.12174116,1.198684,-0.23073903,-0.25505248,0.00984522,-0.0071238503,-0.110366434,-0.14397094,0.077909656,-0.32393825,-0.6128367,0.02597216,0.013955642,2.2578795,-0.4753192,-0.423116,0.033780828,-0.00096143037,-0.067362905,-0.061936833,0.08862372,-0.2927065,-0.5958124,0.17258851,-0.22117522,0.8897388,-0.17882575,-0.17458841,0.025514416,-0.0011545643,-0.08248979,-0.12352838,0.097779505,-0.27219626,-0.58109653,0.05729956,-0.1693879,1.6264081,-0.24074964,-0.2345103,0.03046507,-0.0076129884,-0.100041926,-0.1570268,0.12488035,-0.23684019,-0.71791524,0.017160067,0.029240627,2.4137356,-0.30674094,-0.29471612,0.015213698,-0.029712107,-0.14524376,-0.14501111,0.09229915,-0.1760742,-0.4317452,-0.0018123888,-0.3525163,2.5808823,-0.39224374,-0.1808135,0.029326491,-0.012063641,-0.10091272,-0.15124738,0.10803594,-0.335536,-0.7837465,0.082128,-0.16734421,2.2909627,-0.47398332,-0.20807604,0.033174068,-0.0059556887,-0.07767284,-0.08860794,0.081480816,-0.2729372,-0.58784986,0.10097858,-0.109651804,1.6093552,-0.32415178,-0.31671137,0.034532353,-0.004197225,-0.085783005,-0.11424641,0.11588286,-0.26345178,-0.63014257,0.08424712,-0.07040991,2.1965833,-0.26263326,-0.22883482,0.007642649,0.023761466,0.23318036,-0.005417764,0.025491387,-0.0018778071,-0.09309986,-0.08410414,0.093386084,-0.3319655,-0.5914515,0.18160203,-0.27075917,1.0228481,-0.15699063,-0.14205037,0.032250606,0.0052214637,-0.12031838,-0.14413077,-0.3423106,-0.5091114,0.069133244,-0.3235226,2.0596828,-0.29239666,-0.2466978,0.027454123,-0.0011230633,-0.08846292,-0.21891469,0.13246658,-0.2526097,-0.7394866,-0.08102754,-0.1334445,2.899876,-0.32282418,-0.32910582
