side,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right
step,step_1,step_1,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_2,step_3,step_3,step_3,step_3,step_3,step_3,step_3,step_3,step_3,step_3,step_3,step_3,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_4,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_5,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_6,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_7,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_9,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_10,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_11,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_12,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_13,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_14,step_15,step_15,step_15,step_15,step_15,step_15,step_15,step_15,step_15,step_15,step_15,step_15,step_16,step_16,step_16,step_16,step_16,step_16,step_16,step_16,step_16,step_16,step_16,step_16,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_17,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_18,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_20,step_21,step_21,step_21,step_21,step_21,step_21,step_21,step_21,step_21,step_21,step_21,step_21,step_22,step_22,step_22,step_22,step_22,step_22,step_22,step_22,step_23,step_23,step_23,step_23,step_23,step_23,step_23,step_23,step_23,step_23,step_23,step_23,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_24,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_25,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_26,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_29,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_30,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_31,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_33,step_34,step_34,step_34,step_34,step_34,step_34,step_34,step_34,step_34,step_34,step_34,step_34,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_35,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_36,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_38,step_39,step_39,step_39,step_39,step_39,step_39,step_39,step_39,step_39,step_39,step_39,step_39,step_40,step_40,step_40,step_40,step_40,step_40,step_40,step_40,step_40,step_40,step_40,step_40,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_41,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_42,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_43,step_44,step_44,step_44,step_44,step_44,step_45,step_45,step_45,step_45,step_45,step_45,step_45,step_45,step_45,step_45,step_45,step_45
metric,moments,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force,moments,moments,moments,force,force,moments,moments,moments,moments,moments,moments,moments,moments,moments,force,force,force
joint,hip,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,hip,hip,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force,ankle,ankle,hip,force,force,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,force,force,force
dimension,transverse,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,frontal,transverse,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral,frontal,transverse,transverse,antero-posterior,medio-lateral,frontal,transverse,sagittal,frontal,transverse,sagittal,frontal,transverse,sagittal,vertical,antero-posterior,medio-lateral
0,-0.108834215,-0.074270666,0.009069122,-0.0038478673,-0.07351461,0.07972962,0.015756004,-0.632329,-0.34098896,0.22158208,-0.993746,0.882154,-0.42907718,-0.13204378,0.0009437725,-0.0036183223,-0.069387674,0.11606704,-0.015739307,-0.6065232,-0.2121429,0.29934573,-1.1614904,0.6555209,-0.19640867,-0.02033215,0.010740772,-0.008385301,-0.108068794,0.15346207,-0.046922944,-0.55465025,0.07458392,0.27577147,-1.0587108,0.47918463,-0.25579485,-0.11734505,-0.004697129,-0.009142369,-0.10829514,0.100941375,-0.012401581,-0.6170411,-0.26209563,0.27248994,-1.0431749,0.55339956,-0.17121963,-0.013034534,-0.0018953532,-0.0069492534,-0.0954479,0.13718842,-0.00068315864,-0.60178113,-0.08549431,0.26700118,-1.3384538,0.54504824,-0.03292408,-0.02358488,0.008178741,-0.0071163774,-0.09958008,0.13280281,-0.012603603,-0.6158172,-0.054156393,0.2739214,-1.268801,0.76412153,-0.25132954,-0.09456633,-0.0083658695,-0.011556566,-0.119460225,0.047939584,-0.006317131,-0.6022362,-0.40399194,0.15850142,-0.98156595,0.9039681,-0.51057965,-0.103256606,-0.004468344,-0.0006765872,-0.09567839,0.08384663,-0.012267485,-0.5039796,-0.24440151,0.23396215,-0.87237895,0.6211958,-0.37080488,-0.05823393,-0.0040703565,-0.0018776283,-0.06410277,0.0678328,0.0043148473,-0.52890533,-0.26980427,0.23183104,-0.8884753,0.5781851,-0.3246672,-0.024638135,-0.019954458,0.005279854,-0.11890069,0.01298397,0.07669145,-0.31892997,-0.29451042,0.18209349,0.5790415,-0.6556213,-0.15611273,0.011832669,0.0029461756,-0.07944757,-0.01053568,0.0151004195,-0.49879533,-0.42454585,0.12888673,-0.9037081,0.5513096,-0.36239424,0.14709815,-0.0059320703,0.00069600344,-0.0636667,0.07033521,0.009052079,-0.52707624,-0.10574317,0.19201136,-1.3248966,0.42519665,-0.070188716,-0.0097752735,-0.0044613704,0.0005184114,-0.097965,0.043820217,-0.017586924,-0.52721757,-0.21973726,0.15871075,-1.016502,0.97197366,-0.522799,-0.15360993,0.009607576,-0.010187477,-0.09264615,0.08911732,-0.013517059,-0.43112552,-0.104705796,0.16271749,-0.7158053,0.6552539,-0.40232962,-0.04602676,0.008078493,-0.00838992,-0.10945809,0.09513843,0.0053039417,-0.6600569,-0.25004005,0.26295835,-1.1718655,1.0283177,-0.49413162,-0.18966448,0.0029717386,-0.010902844,-0.11086491,0.15049744,-0.005923055,-0.74675316,-0.054477572,0.31625426,-1.5024886,0.44595337,-0.20791645,-0.05429685,-0.006835267,-0.007908016,-0.12970856,0.12914787,-0.015423238,-0.6373647,-0.29940856,0.20116235,-1.247032,0.5012231,-0.25533244,-0.06898703,-0.0069581866,-0.0045929253,-0.08858186,0.11177601,-0.02156309,-0.66177213,-0.18851265,0.29207864,-1.3190703,0.38227606,-0.2754472,-0.02046755,-0.0056354925,0.026108645,-0.049342215,0.06934182,0.032779835,-0.29787415,0.23923486,-0.150931,-0.0019998178,0.008419588,-0.03602928,0.041508213,0.015688688,-0.4697746,-0.25552553,0.23584066,-0.7980558,0.33288336,-0.38019878,-0.06092494,0.007618502,-0.008540504,-0.04771608,0.033151418,-0.0020505637,-0.47913748,-0.29695097,0.18545309,-0.6178576,1.1227043,-0.39063734,-0.042289514,0.0030387267,0.0026784241,-0.04030615,0.063723296,0.0018149167,-0.49800378,-0.21418631,0.22940993,-0.7940706,0.7067251,-0.40141663,-0.093903154,0.004866183,-0.005974345,-0.07583055,0.113003254,-0.007820226,-0.62921536,-0.16201882,0.25269365,-1.188411,0.73649645,-0.22277646,-0.08129561,0.0055606067,0.0049104467,-0.10940844,-0.035251252,0.03570102,-0.51496416,-0.349795,0.067475624,0.7680216,-0.40745488,-0.004051514,0.0031632632,-0.0016837716,-0.086140305,0.07369156,0.00030979142,-0.5144421,-0.1445432,0.16437685,-0.7686452,0.51787186,-0.32539675,-0.028426718,-0.014949895,0.013335042,-0.05184397,0.14078256,-0.00046146289,-0.5549668,-0.01281479,0.3425639,-1.0088673,0.33666372,-0.12642789,-0.0036751777,-0.0031405687,0.0067447796,-0.13155165,0.031228513,0.002784431,-0.5364483,-0.23211968,0.253101,0.6582761,-0.48090813,-0.17907979,0.012542017,0.0044284165,-0.07470313,0.083736315,0.0028564073,-0.5274748,-0.20460156,0.22844955,-0.7883734,1.0320237,-0.4900379,-0.1822028,0.009343609,-0.002613224,-0.066444844,0.08524124,0.012231212,-0.49737048,-0.27101788,0.27513713,-0.8391967,1.0613134,-0.45219782,-0.17246653,-0.015356347,0.003993973,-0.087922424,0.029875904,0.018761918,-0.60109746,-0.10244042,0.13689603,-1.7217818,0.4392395,-0.23646763,0.03790898,-0.0053995773,-0.0135010965,-0.089853466,0.094814345,-0.019853681,-0.63888407,-0.24899912,0.22460325,-1.3117713,0.471004,-0.25844726,0.02057974,-0.0027980432,0.010855503,-0.117449045,0.02960582,0.016228091,-0.50312364,-0.27071625,0.21058239,-0.7319601,1.0233514,-0.5354536,-0.1555618,0.0032398999,-0.0017018542,-0.109203935,0.039775386,0.0069460087,-0.6102608,-0.4493286,0.18004878,-0.9931064,0.84594417,-0.50636363,-0.10666329,-0.0013247356,-0.0052874014,-0.051242113,0.12012923,-0.012485221,-0.6116907,-0.026497602,0.34455007,-1.4082787,0.32656002,-0.13695809,-0.01018624,0.006602958,-0.004193902,-0.07875201,0.07727015,-0.0030241683,-0.56883484,-0.24645564,0.22926858,-0.97582644,0.9022181,-0.48058048,-0.053082135,-0.004474677,-0.006707169,-0.091032445,0.09772381,-0.01692354,-0.70254505,-0.29070342,0.20129597,-1.1789147,0.46972895,-0.27201477,-0.0029450133,0.00092706084,-0.017292757,0.15574037,-0.0944488,0.040304072,0.0051031485,-0.0020136833,-0.088976115,0.057523876,0.003523022,-0.47575772,-0.27437446,0.12128151,-0.70097363,0.8599565,-0.44775465,-0.082912095
1,-0.13106638,-0.18621774,0.011447713,-0.0075210705,-0.055600703,-0.0068576485,0.046968717,-0.500961,-0.43112645,0.13595942,-0.69914365,2.3836634,-0.6603789,-0.15859523,0.014248997,-0.009215735,-0.075766295,0.06595154,-0.0060793012,-0.5362982,-0.30137542,0.23166303,-0.98917425,1.7329254,-0.31875694,-0.03871963,0.016193762,-0.0134899095,-0.13369337,0.10841972,-0.037168823,-0.48404276,0.055269897,0.21603832,-0.7358685,1.6482434,-0.43923974,-0.18730995,0.018043935,-0.020123847,-0.16952378,0.05810052,-0.013593942,-0.5729495,-0.3319903,0.22265576,-0.83605313,1.4743819,-0.40224764,-0.043584403,0.010989629,-0.010498837,-0.110975474,0.09809847,0.009412929,-0.5570348,-0.20630108,0.22813791,-1.036756,1.1669731,-0.24999286,-0.10286411,0.02650825,-0.014225785,-0.11895198,0.10002978,-0.005698301,-0.5389598,-0.09219596,0.23594189,-1.048972,1.9274662,-0.45618162,-0.13065642,-0.0035851002,-0.018603053,-0.12917885,-0.059818603,0.027317226,-0.4597668,-0.5048462,0.061029963,-0.67249995,2.4881155,-0.75529426,-0.08759058,0.01245223,-0.009582788,-0.12674567,0.021777272,0.0029150061,-0.447048,-0.32411346,0.1526576,-0.67496806,1.9277954,-0.61060756,-0.061333157,0.014372721,-0.01030875,-0.08173585,0.02268032,0.015878215,-0.44146162,-0.32961094,0.18521552,-0.6493302,1.768893,-0.51895356,-0.0077246726,-0.027547956,0.0033462048,-0.15624636,-0.050418593,0.10840337,-0.20520069,-0.28376085,0.07574677,1.6271343,-0.65106267,-0.2040295,0.031822957,0.0013724193,-0.100133985,-0.020340897,0.021520067,-0.42181307,-0.37289616,0.11692698,-0.6218935,1.6326761,-0.5723818,0.124826394,-0.010339163,0.0042412803,-0.06848967,0.08808504,-0.0052754804,-0.5449277,-0.052524954,0.21575904,-1.1843851,0.55034065,-0.09149836,0.0103426725,0.0070162117,-0.003621988,-0.093503326,0.006723389,-0.002405852,-0.41305006,-0.17739677,0.085841306,-0.87736624,2.3951764,-0.7366367,-0.23002702,0.026533231,-0.015250221,-0.111282706,0.056901023,-0.012706585,-0.35852402,-0.047602028,0.107951775,-0.5932541,1.9766912,-0.61183256,-0.044269107,0.009885088,-0.013755832,-0.090535045,0.0026889816,0.04196042,-0.51663125,-0.35616112,0.17366253,-0.8435256,2.5680847,-0.7327664,-0.22970739,0.018063344,-0.015375752,-0.13754946,0.100959614,0.006831255,-0.65940434,-0.17899895,0.2586611,-1.2338033,1.5292718,-0.5049399,-0.12911864,0.0070665777,-0.012635596,-0.16689673,0.07751359,-0.011871785,-0.5715761,-0.36239293,0.11636342,-1.0123147,1.4617338,-0.56885904,-0.111606985,0.0100542605,-0.010725334,-0.10982731,0.051325783,-0.005927816,-0.58174735,-0.31805998,0.22906527,-1.0521966,1.3961186,-0.52466446,-0.03037965,0.0057353824,0.016294137,-0.08466002,-0.02355723,0.054289617,-0.4397585,0.13343407,-0.30563658,0.0041148216,-0.0014861599,-0.059978098,0.007360637,0.024799403,-0.38773054,-0.32379737,0.17232229,-0.6061701,1.4937627,-0.5693998,-0.09043393,0.009284548,-0.0070475265,-0.04458511,0.0045110285,0.006901812,-0.3871978,-0.28110397,0.14093746,-0.4774819,2.483345,-0.5074644,-0.062023714,0.01481647,-0.0038656965,-0.080293804,0.01964584,0.016911969,-0.42066103,-0.2231577,0.18371299,-0.6026889,1.9944658,-0.6306029,-0.13485268,0.02002769,-0.010971352,-0.11353311,0.061834723,0.0063465424,-0.52741957,-0.27814722,0.17710891,-0.90508026,1.7886791,-0.48118725,-0.13904156,0.023737028,0.0034012496,-0.16309503,-0.07358344,0.05780169,-0.40068895,-0.26323596,0.048117507,2.0219936,-0.65687466,-0.07135807,0.021796353,-0.005017884,-0.11245018,0.018711597,0.01214923,-0.41149968,-0.116705224,0.09489066,-0.59534645,1.8130798,-0.5882329,-0.100882694,0.00037752092,0.0076505914,-0.09734413,0.06715663,0.017854031,-0.51436,-0.17369705,0.24810553,-0.71303594,1.0169225,-0.42623365,-0.117492534,-0.011096463,0.0042605773,-0.13253605,-0.07909709,0.049795173,-0.36597085,-0.3675419,0.12551214,2.207108,-0.6375994,-0.24720111,0.0048958883,0.0034197792,-0.06550223,-0.002557166,0.038300052,-0.40292013,-0.2682583,0.13989393,-0.5294047,2.5227444,-0.6960581,-0.27980056,0.020010121,-0.008488558,-0.07861242,0.0060890913,0.043629915,-0.3864857,-0.3702138,0.2025524,-0.5728091,2.5991926,-0.6264561,-0.22995317,0.002576597,-0.0037016422,-0.12275934,0.030119032,0.005059492,-0.5679573,-0.13764057,0.15368041,-1.5191208,1.1375892,-0.48394668,0.00073082,0.015556172,-0.015228432,-0.12492606,0.06422511,-0.01746206,-0.57216084,-0.282508,0.18158951,-1.012098,1.426492,-0.57743406,-0.050650753,0.0026228204,0.0046338513,-0.12869748,-0.04452395,0.04343304,-0.39352536,-0.30895203,0.14010684,-0.59153813,2.5480464,-0.7567721,-0.25135288,0.010889128,-8.650124e-06,-0.120942056,-0.017327286,0.033743076,-0.5012715,-0.45979422,0.09734526,-0.781971,2.3557744,-0.7382036,-0.161643,0.002960153,0.0038957372,-0.018372118,0.084102675,-0.0008535981,-0.50218415,-0.11787346,0.31199053,-1.0771464,0.6200228,-0.38005036,-0.09638128,0.0171194,-0.0119315535,-0.09500715,0.013425089,0.020187516,-0.45385748,-0.30314162,0.13928036,-0.68689775,2.4548073,-0.67338085,-0.034897614,0.015023418,-0.008757688,-0.10659647,0.040200785,-0.00393074,-0.59768665,-0.37533954,0.13636203,-0.91375875,1.5160894,-0.5719595,-0.059752464,0.0018798783,-0.01154197,0.14204122,-0.14308658,0.068929575,0.01748389,-0.0071354955,-0.11828557,0.014221758,0.01782361,-0.37657142,-0.23838177,0.049748193,-0.4842307,2.2589045,-0.6588653,-0.09890787
